genotype,population,year,StandCountMetric,TotalCount,PeakCount,PeakDAP,StartCount,EndCount,StartDAP,EndDAP,Duration,LastEffectiveFlowerCount,LastEffectiveFlowerPercent,ElongationPct,FiberStrength,FiberUniformityIndexPct,LintPct,LintYield,MicronaireUnits,SeedYield,ShortFiberContentPct,UpperHalfMeanLen
'992204105027,Training,2023,3.8362852613333334,488.3333333333333,81.33333333333333,97.66666666666667,24.416666666666668,463.9166666666667,76.66666666666667,123,46.333333333333336,454,0.9289682319413192,6.4,34.6,85.13333333333334,40.62,815.9333333333333,4.7299999999999995,5488.466666666667,5.8,1.199
'992204105029,Training,2023,5.784040235333333,467.3333333333333,78.66666666666667,93,23.36666666666667,443.9666666666666,75,116,41,436,0.9276604867105509,5.733333333333333,33.166666666666664,83.8,40.22666666666667,725.25,5.140000000000001,4959.276666666667,6.6000000000000005,1.1236666666666668
'992204105030,Training,2023,4.764986855333333,481.6666666666667,96.33333333333333,94,24.083333333333332,457.5833333333333,76.33333333333333,121.66666666666667,45.333333333333336,446.3333333333333,0.9274124877202676,5.666666666666666,34.93333333333333,85.63333333333334,40.13,1018.9233333333333,4.833333333333334,6939.963333333333,5.166666666666667,1.202
'992204105031,Training,2023,3.857332223333333,362,61.333333333333336,100,18.1,343.9,76,123,47,327,0.9058634823043878,6.066666666666666,33.1,84.56666666666666,40.333333333333336,971.71,4.523333333333333,6577.09,5.5,1.214
'992204105032,Training,2023,3.616153139,424,64.33333333333333,105,21.200000000000003,402.7999999999999,79,126.33333333333333,47.333333333333336,340.6666666666667,0.8010454073261504,6.1,32.833333333333336,84.7,36.07666666666667,777.7133333333334,4.16,5881.58,6.066666666666666,1.2163333333333335
'992204105036,Training,2023,3.987487278,446.6666666666667,71.66666666666667,105,22.333333333333332,424.33333333333337,79.66666666666667,132,52.333333333333336,356.3333333333333,0.7905258817734535,6.966666666666667,32.56666666666666,84.83333333333333,37.913333333333334,726.8333333333334,4.576666666666667,5231.433333333333,5.766666666666667,1.2033333333333334
'992204105037,Training,2023,4.806081612,421.6666666666667,74.66666666666667,94,21.083333333333336,400.5833333333333,73.66666666666667,119.66666666666667,46,388.6666666666667,0.928052667582909,6.7,31.533333333333335,85.26666666666667,39.736666666666665,1148.0966666666666,4.77,7862.266666666667,5.833333333333333,1.196
'992204105039,Training,2023,3.6449890810000003,426.3333333333333,74.66666666666667,105,21.316666666666666,405.01666666666665,78.66666666666667,129.66666666666666,51,339.3333333333333,0.8056979924088866,6.166666666666667,34.63333333333333,85.66666666666667,38.056666666666665,978.3033333333334,4.973333333333334,7015.5633333333335,4.9,1.2396666666666667
'992204105041,Training,2023,2.793288315333333,364.6666666666667,78.33333333333333,97.66666666666667,18.233333333333334,346.43333333333334,72.33333333333333,125,52.666666666666664,326,0.8831606177153901,6.266666666666667,32.46666666666667,84.5,39.833333333333336,942.1933333333334,4.373333333333333,6516.61,5.466666666666667,1.238
'992204105042,Training,2023,2.1941109386666664,450.3333333333333,73,98.66666666666667,22.51666666666667,427.8166666666666,69,118.66666666666667,49.666666666666664,424.6666666666667,0.9461747750516801,5.633333333333334,31.2,84.46666666666667,38.733333333333334,783.1133333333333,4.706666666666667,5518.706666666667,5.566666666666666,1.2556666666666667
'992204105044,Training,2023,4.597054995333334,487,76.33333333333333,96.66666666666667,24.35,462.65,75.33333333333333,124.33333333333333,49,397,0.8111835339833157,7.333333333333333,31.3,83.46666666666667,41.03,1189.27,4.756666666666667,7937.866666666667,6.266666666666667,1.1953333333333334
'992204105046,Training,2023,3.3453423656666668,357,81,101.33333333333333,17.85,339.15,78.33333333333333,122.66666666666667,44.333333333333336,307,0.8472843860161923,5.766666666666667,34.166666666666664,85.06666666666666,36.83333333333333,1194.2166666666667,4.04,8875.29,5.266666666666667,1.2646666666666666
'992204105047,Training,2023,3.714368703,450,84.66666666666667,97.66666666666667,22.500000000000004,427.49999999999994,71.33333333333333,115,43.666666666666664,425,0.9414993747254625,5.966666666666667,30.066666666666666,84,42.70333333333333,1304.3,4.48,8361.216666666667,7.033333333333333,1.1883333333333335
'992204105051,Training,2023,2.840034752,440.3333333333333,70.33333333333333,101.33333333333333,22.016666666666666,418.31666666666666,74.66666666666667,126.33333333333333,51.666666666666664,370.6666666666667,0.8370997536945812,5.733333333333333,32.6,84.93333333333334,37.71666666666667,920.64,4.25,6682.926666666667,6.266666666666667,1.1853333333333333
'992204105052,Training,2023,4.193436923666667,360.6666666666667,76.33333333333333,105,18.033333333333335,342.6333333333333,76.66666666666667,123,46.333333333333336,318.3333333333333,0.8818642330905576,6.033333333333333,30.799999999999997,84.33333333333333,38.49666666666666,839.6733333333333,4.443333333333333,5957.176666666666,6.133333333333334,1.187
'992204105054,Training,2023,6.660581813333334,442.6666666666667,88.66666666666667,102.33333333333333,22.133333333333333,420.5333333333333,76,122,46,400,0.8859911192746072,7.133333333333334,30.8,84.56666666666666,38.24333333333333,1119.9433333333334,4.8966666666666665,8028.583333333334,5.566666666666666,1.139
'992204105055,Training,2023,3.6097275686666666,462.3333333333333,100,98.66666666666667,23.116666666666667,439.21666666666664,76,114.33333333333333,38.333333333333336,447.6666666666667,0.9677992489862591,6.666666666666667,31.633333333333333,84.2,41.446666666666665,817.2566666666667,4.956666666666667,5382.633333333333,5.833333333333334,1.1563333333333332
'992204105056,Training,2023,5.1079605033333335,506,110,97.66666666666667,25.3,480.7,75.33333333333333,116,40.666666666666664,478.6666666666667,0.9481168639641746,5.966666666666667,30.46666666666667,83.93333333333334,36.89,1070.4833333333333,3.7399999999999998,7877.386666666666,6.6000000000000005,1.2133333333333334
'992204105057,Training,2023,2.8904713563333333,508.6666666666667,79.33333333333333,105,25.433333333333334,483.2333333333333,78.66666666666667,125,46.333333333333336,438.3333333333333,0.8622948921693312,6.433333333333334,30.833333333333332,83.63333333333333,38.086666666666666,945.1800000000001,4.543333333333333,6758.526666666667,5.866666666666667,1.1843333333333332
'992204105059,Training,2023,4.968604755666667,502,109,91.66666666666667,25.1,476.9,74.66666666666667,113,38.333333333333336,482,0.9602309245117479,5.6,33.1,84.43333333333332,37.38,719.9266666666666,4.44,5276.79,6.2,1.192
'992204105061,Training,2023,5.202068171666666,445.3333333333333,82,105,22.266666666666666,423.06666666666666,78.66666666666667,126.33333333333333,47.666666666666664,377.3333333333333,0.8514354556265302,6.433333333333334,32.2,84.9,37.806666666666665,993.1566666666666,4.61,7136.52,5.3,1.2306666666666668
'992204105062,Training,2023,3.3914458026666665,433.3333333333333,86.33333333333333,100.33333333333333,21.666666666666668,411.6666666666667,74.66666666666667,120.66666666666667,46,365.3333333333333,0.8303260800698341,7.166666666666667,30.8,84.23333333333333,37.40333333333333,766.6566666666666,4.866666666666667,5624.546666666667,5.433333333333334,1.226
'992204105064,Training,2023,4.697153423333333,502.3333333333333,100.66666666666667,97.66666666666667,25.116666666666667,477.21666666666664,78.33333333333333,119.66666666666667,41.333333333333336,453,0.8903663454007078,6.2,31.633333333333333,84.5,39.25,662.3666666666667,4.41,4596.403333333333,5.666666666666667,1.1403333333333334
'992204105066,Training,2023,3.8275047863333334,396,88.66666666666667,96.66666666666667,19.8,376.19999999999993,74.33333333333333,119.66666666666667,45.333333333333336,364.3333333333333,0.9234279577529005,6.166666666666667,30.96666666666667,84.6,39.096666666666664,752.5733333333334,4.566666666666666,5397.75,5.7,1.2436666666666667
'992204105067,Training,2023,5.932615919666667,476.3333333333333,85.33333333333333,101.33333333333333,23.816666666666666,452.51666666666665,72.66666666666667,125,52.333333333333336,430.3333333333333,0.9021079641808754,6.166666666666667,33.53333333333333,84.56666666666666,39.666666666666664,944.24,4.8100000000000005,6486.37,5.7,1.203
'992204105069,Training,2023,2.4884270096666667,492.3333333333333,95.33333333333333,105,24.616666666666667,467.71666666666664,76.33333333333333,127.33333333333333,51,402.6666666666667,0.8213662461218869,6.966666666666667,30.733333333333334,84.86666666666666,40.20333333333333,1161.9233333333332,4.76,7907.626666666666,5.566666666666666,1.2216666666666667
'992204105070,Training,2023,2.1876010613333334,451.6666666666667,91.66666666666667,101.33333333333333,22.583333333333332,429.0833333333333,78,122.66666666666667,44.666666666666664,387.3333333333333,0.8439678611305127,6.633333333333333,31.900000000000002,85.26666666666667,37.74,705.7233333333334,4.44,5095.3533333333335,5.3999999999999995,1.2563333333333333
'992204105071,Training,2023,3.639868273333333,397.6666666666667,67.33333333333333,97.66666666666667,19.883333333333333,377.7833333333333,76.66666666666667,126.33333333333333,49.666666666666664,352,0.8811527585055725,6.1,33.96666666666667,85.43333333333334,36.446666666666665,949.8100000000001,4.6033333333333335,7091.16,5.333333333333333,1.2346666666666668
'992204105072,Training,2023,3.174805979333333,398,73.33333333333333,105,19.900000000000002,378.09999999999997,71.33333333333333,132,60.666666666666664,336,0.8485932227402256,6.966666666666667,31.5,85.36666666666666,35.913333333333334,904.0866666666667,4.5600000000000005,6894.6033333333335,5.333333333333333,1.253
'992204105074,Training,2023,4.472625328,451.3333333333333,83.33333333333333,96.66666666666667,22.566666666666666,428.76666666666665,75,115.33333333333333,40.333333333333336,426.3333333333333,0.9422576379973504,7.033333333333333,30.033333333333335,83.46666666666667,39.056666666666665,1013.0133333333333,4.526666666666666,7091.16,6.5,1.2136666666666667
'992204105075,Training,2023,1.9673221576666666,395.3333333333333,71.66666666666667,105,19.76666666666667,375.5666666666666,78.66666666666667,124.33333333333333,45.666666666666664,338,0.8524026038142892,6,31.8,84.86666666666667,40.5,1175.04,4.22,7877.386666666667,5.5,1.2196666666666667
'992204105077,Training,2023,4.185613673333333,415.3333333333333,83.33333333333333,101.33333333333333,20.76666666666667,394.56666666666666,73.66666666666667,121.66666666666667,48,382.6666666666667,0.9098910700703363,5.9,32.666666666666664,84.83333333333333,37.14666666666667,1082.8733333333332,4.75,7937.866666666667,5.933333333333334,1.2056666666666667
'992204105079,Training,2023,3.4106844179999998,459,82.33333333333333,105,22.95,436.05,78,121,43,427.6666666666667,0.9303081901332185,6.033333333333333,31.566666666666666,84.43333333333332,35.79,775.9133333333333,4.096666666666667,5911.82,6.066666666666666,1.1796666666666666
'992204105081,Training,2023,4.754666107,430,94.33333333333333,101.33333333333333,21.5,408.5,78.33333333333333,124.33333333333333,46,385.3333333333333,0.8827331260353122,5.933333333333334,31.099999999999998,84.1,38.25333333333333,962.27,4.9366666666666665,6917.285,6.066666666666666,1.1726666666666665
'992204105082,Training,2023,4.023858835666667,451.3333333333333,98.66666666666667,102.33333333333333,22.566666666666666,428.76666666666665,74.66666666666667,122,47.333333333333336,410.3333333333333,0.9016351355564381,6.1000000000000005,33.53333333333333,84.4,36.913333333333334,891.0633333333333,4.596666666666667,6561.97,5.366666666666666,1.252
'992204105084,Training,2023,5.058799918,482.3333333333333,78.66666666666667,101.33333333333333,24.116666666666667,458.21666666666664,76,122.66666666666667,46.666666666666664,417.3333333333333,0.8576244118442847,6.2,32.233333333333334,83.76666666666667,38.33,941.12,5.01,6713.166666666667,6.3,1.1873333333333334
'992204105086,Training,2023,3.8588060433333333,312,54.333333333333336,103.66666666666667,15.6,296.4,70.66666666666667,127.33333333333333,56.666666666666664,246,0.7784485760508633,6.066666666666666,31.433333333333334,85.63333333333333,39.68666666666667,1020.2366666666667,4.696666666666666,7015.56,5.2,1.2413333333333334
'992204105087,Training,2023,4.140931469333333,404.6666666666667,62.333333333333336,96.66666666666667,20.233333333333334,384.43333333333334,76,124,48,369,0.9104443575570654,5.433333333333334,32.96666666666667,84.83333333333333,39.34,811.8933333333333,4.316666666666666,5745.506666666667,6.333333333333333,1.1826666666666665
'992204105089,Training,2023,4.439123922333334,437.3333333333333,83.33333333333333,95,21.866666666666667,415.46666666666664,79.66666666666667,119.66666666666667,40,412,0.9434705357901301,6.533333333333333,33.7,83.26666666666667,40.48,901.1,5.263333333333334,6063.0199999999995,5.933333333333334,1.1303333333333334
'992204105090,Training,2023,4.600596657333334,511.6666666666667,100.66666666666667,97.66666666666667,25.583333333333336,486.0833333333333,77.33333333333333,122,44.666666666666664,459,0.8997932412547781,6.5,31.533333333333335,84.66666666666667,38.20333333333333,987.48,4.466666666666667,7045.8,5.133333333333334,1.2536666666666667
'992204105091,Training,2023,4.7934594693333334,406.3333333333333,81.33333333333333,98.66666666666667,20.316666666666666,386.01666666666665,78.66666666666667,118.66666666666667,40,380.3333333333333,0.9352070348878859,6.033333333333333,31.933333333333334,84.53333333333333,38.309999999999995,833.76,4.526666666666666,5896.7,5.7,1.2203333333333333
'992204105092,Training,2023,3.3509654723333333,415,78.66666666666667,96.33333333333333,20.75,394.25,73.66666666666667,118.66666666666667,45,394.3333333333333,0.9500520210388212,6.333333333333334,31.366666666666667,85.46666666666667,39.67666666666667,1045.08,4.226666666666667,7197,6.266666666666667,1.2006666666666668
'992204105094,Training,2023,4.019214333,393.6666666666667,70.66666666666667,101.33333333333333,19.683333333333334,373.98333333333335,75.33333333333333,123,47.666666666666664,365,0.9276074763356508,5.7,34.266666666666666,85.43333333333334,41.346666666666664,1327.2533333333333,4.903333333333333,8769.45,5.533333333333333,1.201
'992204105099,Training,2023,3.5458051863333333,435.3333333333333,75.33333333333333,97.66666666666667,21.766666666666666,413.56666666666666,75.33333333333333,118.66666666666667,43.333333333333336,394.3333333333333,0.9039624962393797,6.666666666666667,29.733333333333334,83,38.18,856.71,4.806666666666667,6123.5,7.366666666666666,1.1603333333333332
'992204105100,Training,2023,5.010504353666667,344.6666666666667,66,97.66666666666667,17.233333333333334,327.4333333333333,76,121,45,321.3333333333333,0.9336277445287757,6.766666666666667,31.733333333333334,84.53333333333333,37.089999999999996,1023.7066666666667,5.173333333333333,7529.633333333333,6.033333333333333,1.167
'992204105101,Training,2023,4.20502519,436,70.33333333333333,98.66666666666667,21.8,414.2,75.33333333333333,124.33333333333333,49,389.3333333333333,0.8739100051651323,5.3999999999999995,30.03333333333333,84.46666666666667,41.22666666666667,674.3033333333333,5.21,4414.966666666667,6.766666666666667,1.1856666666666666
'992204105102,Training,2023,3.5300764239999998,388.3333333333333,62.333333333333336,94,19.416666666666668,368.91666666666663,80,122.66666666666667,42.666666666666664,350.6666666666667,0.9045055414891895,5.6,32.56666666666666,85.36666666666667,39.07,1004.97,4.696666666666666,7000.4400000000005,5.766666666666667,1.2096666666666667
'992204105104,Training,2023,6.412926702,376.6666666666667,76.33333333333333,101.33333333333333,18.833333333333332,357.8333333333333,73,122,49,343.6666666666667,0.91332367766431,5.966666666666667,30.933333333333334,84.66666666666667,36.99666666666666,966.9733333333334,4.42,7091.163333333333,5.733333333333333,1.2386666666666666
'992204105105,Training,2023,4.29961742,513.6666666666666,121,97.66666666666667,25.683333333333334,487.98333333333335,75.33333333333333,115,39.666666666666664,473,0.9196849584435397,6.2,31.3,83.86666666666666,39.42,1014.09,5.216666666666667,7015.5599999999995,6.366666666666666,1.1923333333333335
'992204105107,Training,2023,1.472558703,393.6666666666667,73.33333333333333,101.33333333333333,19.683333333333334,373.9833333333333,78.33333333333333,124.33333333333333,46,339.6666666666667,0.8633784194074821,7.033333333333333,31.5,85.06666666666666,35.24333333333333,745.41,4.433333333333334,5760.623333333333,5.033333333333333,1.2726666666666666
'992204105109,Training,2023,3.168060536,401.3333333333333,67.66666666666667,105,20.066666666666666,381.2666666666666,77.66666666666667,132,54.333333333333336,295.3333333333333,0.7290789899372074,6.9,30.766666666666666,84.66666666666667,38.82666666666667,911.3133333333334,4.0633333333333335,6380.533333333334,5.933333333333334,1.222
'992204105110,Training,2023,1.9492281813333334,401.6666666666667,69,101.33333333333333,20.083333333333332,381.5833333333333,76,124.33333333333333,48.333333333333336,349,0.8558135534915721,7.166666666666667,32.13333333333333,85.53333333333333,40.263333333333335,1257.1466666666668,4.8533333333333335,8542.653333333334,5.333333333333333,1.1846666666666668
'992204105111,Training,2023,3.2303793386666664,353.3333333333333,77,97.66666666666667,17.666666666666664,335.6666666666667,75.33333333333333,119.66666666666667,44.333333333333336,323.3333333333333,0.9057638418606824,6.233333333333333,31.73333333333333,85.76666666666667,36.093333333333334,681.8000000000001,4.596666666666667,5125.593333333333,5.633333333333333,1.1736666666666666
'992204105114,Training,2023,4.554401551,367,66.66666666666667,102.33333333333333,18.35,348.65,76,119.66666666666667,43.666666666666664,335,0.91664070730441,5.933333333333334,31.466666666666665,84.9,41.71666666666666,1007.1433333333333,4.33,6592.21,4.866666666666666,1.278
'992204105115,Training,2023,4.050096573333334,477.6666666666667,87.66666666666667,97.66666666666667,23.883333333333333,453.78333333333336,73,118.66666666666667,45.666666666666664,444.6666666666667,0.9300762219079051,6.233333333333333,31.866666666666667,83.53333333333333,40.093333333333334,1028.1166666666666,4.8133333333333335,7015.5633333333335,6.933333333333334,1.1623333333333332
'992204105116,Training,2023,3.7326473719999997,487,75.66666666666667,97.66666666666667,24.35,462.65,76,122.66666666666667,46.666666666666664,436.3333333333333,0.8958292473155268,5.8,31.933333333333334,84.96666666666667,39.86333333333333,908.9533333333334,4.8966666666666665,6229.336666666667,6.066666666666666,1.2036666666666667
'992204105117,Training,2023,3.7859824096666665,446,84.33333333333333,105,22.3,423.7,77.33333333333333,126.33333333333333,49,363,0.8289140265648506,6.833333333333333,30.7,85.03333333333333,38.88333333333333,688.0533333333334,4.913333333333333,4853.4400000000005,5.7,1.2233333333333334
'992204105120,Training,2023,2.748857874,505.3333333333333,102.33333333333333,102.33333333333333,25.266666666666666,480.06666666666666,73,125,52,423,0.838384919126379,6.7,33.8,85.36666666666666,36.18333333333334,843.13,4.663333333333333,6335.173333333333,5,1.2573333333333334
'992204105121,Training,2023,5.4887950593333334,382.3333333333333,79,94,19.116666666666667,363.21666666666664,75,112.66666666666667,37.666666666666664,370,0.9681297900108905,6.7,29.933333333333334,84,40.24666666666667,1020.0933333333334,5.1066666666666665,6924.843333333333,6.7,1.1826666666666668
'992204105122,Training,2023,3.6696041013333334,458.6666666666667,72.66666666666667,97.66666666666667,22.933333333333334,435.7333333333333,75,125,50,408.3333333333333,0.8918280718893273,6.066666666666666,32.16666666666667,85.4,39.18,1062.5933333333332,4.8133333333333335,7408.673333333333,5.233333333333333,1.2506666666666666
'992204105124,Training,2023,4.390546902666666,424.3333333333333,86,97.66666666666667,21.216666666666665,403.1166666666667,76.66666666666667,117.33333333333333,40.666666666666664,391.6666666666667,0.920700954281173,7.933333333333334,30.633333333333333,84.66666666666667,40.60666666666667,1043.7466666666667,4.886666666666667,7030.683333333333,6.6,1.2163333333333333
'992204105127,Training,2023,4.758039538666667,410,75.33333333333333,105,20.5,389.5,75.33333333333333,122.66666666666667,47.333333333333336,374,0.9136816273412877,6.133333333333333,30.133333333333333,83.8,39.22,966.2266666666667,5.076666666666667,6728.286666666667,6.166666666666666,1.089
'992204105129,Training,2023,5.150400066666666,375.3333333333333,68,98.66666666666667,18.766666666666666,356.56666666666666,73,125,52,333.3333333333333,0.8805951131861802,5.866666666666666,33.66666666666667,85.33333333333333,40.096666666666664,1194.6066666666666,4.6066666666666665,8104.183333333333,5.333333333333333,1.2610000000000001
'992204105130,Training,2023,3.4792105036666667,385.3333333333333,65,105,19.266666666666666,366.06666666666666,69,127.33333333333333,58.333333333333336,303.6666666666667,0.781311468986325,6.266666666666667,31.866666666666667,85.63333333333333,37.94,1097.1966666666667,4.466666666666667,7892.51,4.766666666666667,1.2586666666666666
'992204105131,Training,2023,4.081427545,453,74.33333333333333,98.66666666666667,22.650000000000002,430.34999999999997,74.66666666666667,119.33333333333333,44.666666666666664,402,0.8878778318103946,6.266666666666667,32.46666666666667,84.46666666666667,36.23,1153.3333333333333,4.196666666666666,8693.856666666667,5.833333333333334,1.2346666666666666
'992204105132,Training,2023,6.386667322,354.6666666666667,77.33333333333333,101.33333333333333,17.733333333333334,336.93333333333334,75.33333333333333,115,39.666666666666664,339.3333333333333,0.9575850601118056,5.733333333333333,32.9,84.39999999999999,40.28333333333333,916.9399999999999,4.7,6199.093333333333,6.366666666666666,1.197
'992204105134,Training,2023,5.105481548333334,403,73.33333333333333,101.33333333333333,20.150000000000002,382.84999999999997,76,115,39,388,0.9588965353723956,6.033333333333333,32.4,83.7,40.63666666666666,799.0966666666667,4.3133333333333335,5367.51,6.866666666666667,1.1766666666666667
'992204105135,Training,2023,2.236722937666667,329.6666666666667,69.66666666666667,97.66666666666667,16.483333333333334,313.18333333333334,77.33333333333333,127.33333333333333,50,273,0.8250018680017441,7.1,31.2,84.60000000000001,38.96333333333333,631.5066666666667,4.533333333333333,4445.206666666667,5.766666666666667,1.1776666666666666
'992204105137,Training,2023,4.484714304666666,363.3333333333333,74.66666666666667,101.33333333333333,18.166666666666668,345.16666666666663,76.66666666666667,127.33333333333333,50.666666666666664,303,0.828219423710195,5.966666666666667,33.13333333333333,85.1,40.24666666666667,943.9466666666667,4.226666666666667,6516.613333333334,5.2,1.2636666666666667
'992204105139,Training,2023,5.330555890333333,635.3333333333334,114.33333333333333,97.66666666666667,31.766666666666666,603.5666666666666,74.66666666666667,119.33333333333333,44.666666666666664,592.3333333333334,0.9317011211321272,6.066666666666666,32.233333333333334,84.83333333333333,39.473333333333336,835.1433333333333,4.523333333333333,5745.503333333333,6.066666666666666,1.2546666666666666
'992204105141,Training,2023,3.0492814596666666,355.6666666666667,68,105,17.783333333333335,337.8833333333333,73.66666666666667,124,50.333333333333336,319,0.8966174648021435,5.566666666666666,32.833333333333336,84.63333333333334,38.053333333333335,961.3766666666667,4.493333333333333,6879.4800000000005,5.233333333333333,1.2626666666666666
'992204105144,Training,2023,2.4511680553333335,404.6666666666667,76,110.33333333333333,20.233333333333334,384.43333333333334,78.33333333333333,125.33333333333333,47,333.3333333333333,0.8000565920859348,5.866666666666666,30.666666666666668,84.43333333333334,37.20333333333333,709.3066666666666,4.963333333333334,5201.1900000000005,5.333333333333333,1.1883333333333332
'992204105146,Training,2023,3.9683111963333335,360.6666666666667,60.666666666666664,105,18.033333333333335,342.6333333333333,75,125,50,317,0.8568021794270961,8.233333333333334,29.9,84.9,38.06333333333333,895.3666666666666,4.85,6380.533333333334,6.1,1.1783333333333335
'992204105147,Training,2023,1.917483781,474.6666666666667,74.33333333333333,95,23.733333333333334,450.9333333333333,75.33333333333333,123.33333333333333,48,427.3333333333333,0.8997159435970523,5.466666666666667,32.4,85.2,38.79,612.52,4.973333333333334,4309.126666666667,5.866666666666666,1.1776666666666666
