genotype,population,year,StandCountMetric,TotalCount,PeakCount,PeakDAP,StartCount,EndCount,StartDAP,EndDAP,Duration,LastEffectiveFlowerCount,LastEffectiveFlowerPercent,ElongationPct,FiberStrength,FiberUniformityIndexPct,LintPct,LintYield,MicronaireUnits,SeedYield,ShortFiberContentPct,UpperHalfMeanLen
'992204105071,Training,2024,6.284037895333333,361.3333333333333,66.66666666666667,85,18.066666666666666,343.26666666666665,73,103,30,339,0.9332383696578419,6.466666666666667,32.16666666666667,86.06666666666666,41.93333333333334,1399.8733333333334,5.05,9117,5.4,1.2103333333333333
'992204105072,Training,2024,5.815358335,398,103,89.33333333333333,19.9,378.1,69.33333333333333,104.33333333333333,35,375,0.933146416976993,7.466666666666667,30.666666666666668,85.53333333333333,41.70333333333333,964.0433333333333,5.013333333333334,6289.333333333333,5.266666666666667,1.1973333333333334
'992204105074,Training,2024,6.5433205580000005,403,98,92.33333333333333,20.150000000000002,382.84999999999997,72,103,31,381,0.941103137436668,8.133333333333333,28.433333333333334,85.26666666666667,41.163333333333334,1517.78,4.626666666666667,10099.333333333334,4.766666666666667,1.2706666666666666
'992204105075,Training,2024,4.659864034333333,370.6666666666667,91.33333333333333,85,18.533333333333335,352.1333333333333,72,104.33333333333333,32.333333333333336,351.3333333333333,0.9366207031570507,6.6,30.966666666666665,85.2,45.61666666666667,1162.3933333333332,4.79,6939.666666666667,5.633333333333333,1.169
'992204105077,Training,2024,1.8650185876666667,440,119,93.66666666666667,22,418,74.33333333333333,103,28.666666666666668,416,0.9363264229937466,7.033333333333333,32.13333333333333,86.43333333333334,41.303333333333335,655.65,4.85,4308.666666666667,5.066666666666666,1.2093333333333334
'992204105079,Training,2024,6.696387208666667,446.6666666666667,110.33333333333333,86.66666666666667,22.333333333333332,424.3333333333333,68.33333333333333,108,39.666666666666664,414.6666666666667,0.9205901882363108,6.633333333333333,30.666666666666668,84.56666666666666,39.2,1204.1666666666667,4.423333333333333,8375.666666666666,6.266666666666667,1.172
'992204105081,Training,2024,5.228287318,339.3333333333333,64.66666666666667,93.66666666666667,16.96666666666667,322.3666666666667,71,105.33333333333333,34.333333333333336,315.3333333333333,0.9249900281808248,6.8,30.766666666666666,85.86666666666666,42.21666666666667,1199.4533333333334,4.926666666666667,7801.333333333333,5.3,1.1973333333333334
'992204105082,Training,2024,5.179095351,354.3333333333333,75.66666666666667,93,17.71666666666667,336.6166666666666,69.33333333333333,108,38.666666666666664,326.6666666666667,0.9206255178777273,6.666666666666667,30.666666666666664,85.16666666666667,42.06666666666667,1064.85,4.946666666666666,6969.666666666667,5.366666666666666,1.23
'992204105084,Training,2024,5.480174678333333,533.6666666666666,169.33333333333334,90.66666666666667,26.683333333333334,506.9833333333333,73,103,30,507,0.940383114153606,6.8,31.733333333333334,85.06666666666666,43.57666666666667,1266.4566666666667,5.156666666666666,7937.333333333333,5.166666666666667,1.215
'992204105086,Training,2024,6.943940815666666,427.6666666666667,142.66666666666666,87.66666666666667,21.383333333333333,406.2833333333333,69.33333333333333,105.66666666666667,36.333333333333336,396,0.9111197740788769,6.8,30.566666666666666,85.1,43.06,1142.6333333333332,4.886666666666667,7242,5.333333333333333,1.1863333333333335
'992204105087,Training,2024,7.142423791,416.3333333333333,86.66666666666667,89.33333333333333,20.816666666666666,395.51666666666665,69.33333333333333,106.66666666666667,37.333333333333336,390,0.9265068747677443,6.5,31.333333333333332,85.53333333333333,42.980000000000004,1275.12,4.536666666666667,8103.666666666667,5.666666666666667,1.1986666666666668
'992204105089,Training,2024,6.298831394,318.3333333333333,54.666666666666664,88.66666666666667,15.916666666666666,302.41666666666663,68.33333333333333,106.66666666666667,38.333333333333336,295,0.9273893054604646,7.133333333333333,34.53333333333333,85.33333333333333,43.94,1132.2766666666666,5.236666666666666,7015,5.133333333333333,1.1493333333333333
'992204105090,Training,2024,0.516721373,233.33333333333334,91.33333333333333,92,11.666666666666668,221.66666666666666,78.66666666666667,99.33333333333333,20.666666666666668,221,0.9517538590335747,6.9,31.3,85.1,37,NA,3.15,NA,3.8,1.365
'992204105091,Training,2024,3.9887708030000004,362.6666666666667,91.66666666666667,90,18.133333333333333,344.5333333333333,72,106.66666666666667,34.666666666666664,333.6666666666667,0.9183694794532233,7.066666666666666,31.1,86.2,41.85666666666667,885.6833333333333,4.746666666666667,5760,4.8,1.247
'992204105092,Training,2024,6.1513849836666665,425.3333333333333,142.66666666666666,89.33333333333333,21.266666666666666,404.06666666666666,73,100.66666666666667,27.666666666666668,406,0.9533277638540797,7.066666666666666,30.53333333333333,85.7,42.55,1088.5966666666668,4.4399999999999995,6969.666666666667,5.766666666666667,1.2046666666666666
'992204105094,Training,2024,6.010964047,353.6666666666667,101.66666666666667,88,17.683333333333334,335.98333333333335,73,105.66666666666667,32.666666666666664,332,0.93637068540802,6.7,32.86666666666667,85.13333333333334,44.78,1446.4866666666667,5.093333333333334,8829.666666666666,5.666666666666666,1.167
'992204105099,Training,2024,4.606776995666666,411,124.66666666666667,86.33333333333333,20.55,390.45,69.33333333333333,104.33333333333333,35,385.6666666666667,0.9342822143912823,7.6,29,83.7,43.24333333333333,981.6333333333333,4.953333333333333,6153.333333333333,6.833333333333333,1.1966666666666668
'992204105100,Training,2024,3.6023133213333334,391.3333333333333,109,95,19.566666666666666,371.76666666666665,73,104.33333333333333,31.333333333333332,365,0.9332459926667594,7.333333333333333,29.833333333333332,84.9,39.97,1001.2233333333334,5.113333333333333,6818.333333333333,5.466666666666667,1.118
'992204105101,Training,2024,5.9389921396666665,310.3333333333333,77,88,15.516666666666667,294.81666666666666,68.33333333333333,108,39.666666666666664,279.6666666666667,0.9024709766724358,6.266666666666667,30.866666666666667,85.36666666666666,42.089999999999996,910.5366666666666,5.223333333333334,5880.666666666667,5.166666666666667,1.2046666666666668
'992204105102,Training,2024,6.575984175,404.6666666666667,100.66666666666667,86.33333333333333,20.233333333333334,384.43333333333334,72,104.33333333333333,32.333333333333336,377.6666666666667,0.9352431211043327,6.166666666666667,31.933333333333334,85.9,42.76,1126.9866666666667,4.706666666666667,7211.666666666667,5.5,1.2113333333333334
'992204105104,Training,2024,6.361960002333333,361.3333333333333,79,90.66666666666667,18.066666666666666,343.26666666666665,69.33333333333333,109.33333333333333,40,332.6666666666667,0.9123532345572918,6.9,30.73333333333333,85.5,41.98,1237.81,4.633333333333334,8043.333333333333,5.333333333333334,1.2429999999999999
'992204105105,Training,2024,5.942763033666667,385.3333333333333,96.33333333333333,93,19.266666666666666,366.06666666666666,73,110.33333333333333,37.333333333333336,350.6666666666667,0.9036069732512195,7.433333333333334,30.566666666666666,84.7,42.09,1318.8433333333335,5.076666666666666,8587.666666666666,5.5,1.1823333333333332
'992204105107,Training,2024,6.757944399,384.3333333333333,117,89.33333333333333,19.21666666666667,365.1166666666666,69.33333333333333,106.66666666666667,37.333333333333336,356.3333333333333,0.9126327909365172,7.733333333333333,29.733333333333334,85.86666666666666,39.089999999999996,894.71,4.616666666666666,6229,5.166666666666666,1.2586666666666666
'992204105109,Training,2024,6.115500542666667,403,124,94.33333333333333,20.150000000000002,382.84999999999997,74,105.33333333333333,31.333333333333332,373.3333333333333,0.9137227037151308,7.166666666666667,31.233333333333334,85.83333333333333,43.11666666666667,1117.2733333333333,4.873333333333333,7060.333333333333,5.733333333333333,1.1956666666666667
'992204105110,Training,2024,5.589450520333333,522.3333333333334,185.66666666666666,92,26.116666666666667,496.21666666666664,73,103,30,493.6666666666667,0.9317646137390849,7.7,30,85.86666666666666,45,1486.76,5.073333333333333,9026,5.066666666666666,1.1543333333333332
'992204105111,Training,2024,7.305577212,307.3333333333333,77.33333333333333,89.33333333333333,15.366666666666667,291.96666666666664,71,111.66666666666667,40.666666666666664,272,0.8830477479024064,7.366666666666666,31.1,86.46666666666667,41,777.8166666666666,4.733333333333333,5155.333333333333,4.8,1.1876666666666666
'992204105114,Training,2024,6.3454113696666665,455.6666666666667,163.66666666666666,89,22.783333333333335,432.8833333333333,73,100.66666666666667,27.666666666666668,437.3333333333333,0.9565857105311911,6.5,29.833333333333332,84.36666666666666,45.84,1405.9,4.943333333333333,8360.666666666666,6.066666666666666,1.214
'992204105115,Training,2024,5.771916227666667,378.3333333333333,81.33333333333333,88,18.916666666666668,359.41666666666663,68.33333333333333,106.66666666666667,38.333333333333336,354.3333333333333,0.9296896918507043,6.666666666666667,30.9,83.76666666666667,43.846666666666664,1014.7800000000001,4.973333333333334,6304.333333333333,6.5,1.145
'992204105116,Training,2024,5.424540287666667,582.3333333333334,258.6666666666667,86.33333333333333,29.116666666666667,553.2166666666667,72,101.66666666666667,29.666666666666668,563.6666666666666,0.9608465952467384,6.1000000000000005,32.03333333333333,85.5,43.85333333333333,1236.6866666666667,5.236666666666667,7680.333333333333,5.433333333333334,1.2213333333333334
'992204105117,Training,2024,4.889773157666666,493,178,87.66666666666667,24.650000000000002,468.34999999999997,74,103,29,470.6666666666667,0.9521932437743525,6.933333333333334,31.26666666666667,84.96666666666667,43.71666666666667,1395.2466666666667,5.403333333333333,8738.666666666666,6.033333333333333,1.1893333333333334
'992204105120,Training,2024,5.749074624666667,408.3333333333333,123,82.66666666666667,20.416666666666668,387.91666666666663,69.33333333333333,104.33333333333333,35,389.3333333333333,0.9439548878069854,6.933333333333334,32.7,86.2,41.35333333333333,988.0466666666667,4.859999999999999,6470.666666666667,4.866666666666666,1.2226666666666668
'992204105121,Training,2024,6.2844914266666665,428,96.33333333333333,90.66666666666667,21.4,406.59999999999997,71,108,37,392.6666666666667,0.9071961281336401,7.5,28.733333333333334,86,43.49333333333333,1277.6833333333334,5.053333333333334,8013,5.633333333333333,1.211
'992204105122,Training,2024,7.164973798,484.3333333333333,141.66666666666666,93,24.216666666666665,460.1166666666667,73,103,30,452,0.9270209720897405,6.833333333333334,31.233333333333334,85.36666666666666,43.193333333333335,1396.33,5.109999999999999,8829.333333333334,5.233333333333333,1.2343333333333333
'992204105124,Training,2024,6.947957338,503,165.66666666666666,88.66666666666667,25.150000000000002,477.84999999999997,72,105.66666666666667,33.666666666666664,475.6666666666667,0.9424397171326776,8.166666666666666,30.433333333333334,84.76666666666667,44.59,1243.96,5.093333333333334,7605,5.533333333333333,1.2423333333333333
'992204105127,Training,2024,3.482254946,407,116.33333333333333,90.66666666666667,20.35,386.65,73,104.33333333333333,31.333333333333332,381,0.9282549961608966,6.766666666666667,30.566666666666666,83.66666666666667,42.79333333333333,911.2433333333333,5.183333333333334,5805.333333333333,5.733333333333333,1.095
'992204105129,Training,2024,4.617113471,472.6666666666667,174,86.33333333333333,23.633333333333333,449.0333333333333,74,100.66666666666667,26.666666666666668,458,0.9678266504961711,6.2,32,85.66666666666667,44.00666666666667,1348.9633333333334,4.776666666666666,8375.666666666666,4.833333333333333,1.2536666666666667
'992204105130,Training,2024,6.04046899,416.3333333333333,107.33333333333333,93.66666666666667,20.816666666666666,395.51666666666665,72,106.66666666666667,34.666666666666664,388.3333333333333,0.9313817773984526,6.666666666666667,31.066666666666666,86.66666666666666,43.916666666666664,908.44,4.956666666666666,5624,4.933333333333334,1.2236666666666667
'992204105131,Training,2024,4.403983984333333,507.6666666666667,179,89.33333333333333,25.383333333333333,482.2833333333333,73,101.66666666666667,28.666666666666668,485,0.9487814796916211,6.533333333333333,31.666666666666664,85.33333333333333,41.906666666666666,1165.4833333333333,4.983333333333333,7605,5.466666666666667,1.1906666666666668
'992204105132,Training,2024,6.876015013333333,369.6666666666667,120.33333333333333,89.33333333333333,18.483333333333334,351.18333333333334,73,103,30,350,0.9391029054237329,6.533333333333333,30.3,85.1,42.38,1224.8866666666665,4.636666666666667,7891.666666666667,5.8,1.2136666666666667
'992204105134,Training,2024,4.965277161333334,386,94.33333333333333,89.33333333333333,19.3,366.7,72,111.66666666666667,39.666666666666664,343,0.888920601001483,6.8,31.96666666666667,86.23333333333333,43.473333333333336,1159.71,4.6466666666666665,7287,5.466666666666667,1.1886666666666668
'992204105135,Training,2024,7.2145198766666665,518,197,89,25.900000000000002,492.09999999999997,74,103,29,492.3333333333333,0.9473972186398771,7.833333333333334,29.066666666666666,85.63333333333334,43.69,1228.4666666666667,4.953333333333333,7665.333333333333,5.833333333333333,1.174
'992204105137,Training,2024,6.1730400770000005,344,112.33333333333333,98,17.2,326.8,71,106.66666666666667,35.666666666666664,308.3333333333333,0.892057239057239,6.433333333333334,32.766666666666666,86.5,44.74,1387.2366666666667,4.783333333333333,8481.666666666666,4.966666666666667,1.2466666666666666
'992204105139,Training,2024,6.497085766333333,292.6666666666667,57.666666666666664,89.33333333333333,14.633333333333333,278.0333333333333,71,106.66666666666667,35.666666666666664,273,0.9320869325562716,7.066666666666666,31.566666666666666,85.76666666666667,43.71666666666667,1198.7833333333333,4.636666666666667,7484,4.366666666666666,1.2993333333333332
'992204105141,Training,2024,6.549823200333333,393.6666666666667,97,89.33333333333333,19.683333333333334,373.9833333333333,72,104.33333333333333,32.333333333333336,369.3333333333333,0.9346914322054759,6.133333333333334,32,86.63333333333334,42.28,1321.1766666666667,4.9,8557.333333333334,4.866666666666666,1.248
'992204105144,Training,2024,5.969976049666666,385,121.33333333333333,85,19.25,365.75,72,108,36,355.3333333333333,0.914060624533462,6.333333333333333,31.96666666666667,85.63333333333333,41.09,940.1433333333333,4.99,6228.666666666667,5.4,1.192
'992204105146,Training,2024,6.580829261333333,362.6666666666667,94.66666666666667,91.66666666666667,18.133333333333333,344.5333333333333,72,102,30,345,0.951581312297297,7.966666666666667,28.7,85.43333333333334,41.97,1355.44,5.033333333333333,8814,5.633333333333333,1.1986666666666665
'992204105147,Training,2024,4.836129316333333,456.3333333333333,130.33333333333334,85,22.816666666666666,433.51666666666665,69.33333333333333,104.33333333333333,35,430,0.9421170015732836,6.2,33.06666666666666,86.03333333333333,42.32,1235.21,4.91,7967.666666666667,5.2,1.205
'992204105149,Training,2024,6.611424984,569.3333333333334,190.33333333333334,87.66666666666667,28.46666666666667,540.8666666666666,73,105.33333333333333,32.333333333333336,530.3333333333334,0.9098212161108634,6.933333333333334,30.533333333333335,84.7,44.00333333333333,1198.53,5.06,7423,5.8999999999999995,1.1216666666666666
'992204105150,Training,2024,5.869002614333334,415.3333333333333,128.33333333333334,85,20.766666666666666,394.56666666666666,71.66666666666667,105.33333333333333,33.666666666666664,394.3333333333333,0.9417633848101128,6.866666666666667,31.2,85.26666666666667,42.45333333333333,1197.4566666666667,4.41,7710.666666666667,5.233333333333333,1.1896666666666667
'992204105155,Training,2024,6.618358802333334,580,166.33333333333334,87.66666666666667,29,551,71,103,32,553,0.9490793150836783,7.166666666666667,31.666666666666668,86.13333333333333,43.03333333333333,1524.6166666666666,5.153333333333333,9691.333333333334,5.2,1.2116666666666667
'992204105156,Training,2024,5.375241636999999,358.6666666666667,76.33333333333333,91,17.933333333333334,340.73333333333335,68.33333333333333,110.33333333333333,42,328.3333333333333,0.9136720086501746,7.5,30.433333333333334,86.13333333333334,39.77666666666667,698.6566666666666,4.843333333333334,4777.666666666667,4.933333333333334,1.1873333333333334
'992204105157,Training,2024,4.785222972,462.6666666666667,157.33333333333334,90.66666666666667,23.133333333333336,439.5333333333333,73,104.33333333333333,31.333333333333332,435,0.9409877485143086,6.4,32.63333333333333,86.2,43.09666666666667,1229.5266666666666,4.83,7786,5.166666666666667,1.244
'992204105159,Training,2024,6.668058800333333,413.3333333333333,117.33333333333333,95,20.666666666666664,392.6666666666667,73,103,30,394.3333333333333,0.9457997460459144,7.333333333333333,32.36666666666667,84.86666666666666,44.13,1031.64,5.2,6380.333333333333,5.433333333333334,1.1386666666666667
'992204105160,Training,2024,7.235209969333333,535.6666666666666,197,92,26.783333333333335,508.8833333333333,73,105.33333333333333,32.333333333333336,502,0.9291943406958126,7.266666666666667,31.566666666666666,85.9,40.760000000000005,1067.94,4.653333333333333,7166.333333333333,4.9,1.1993333333333334
'992204105161,Training,2024,5.194484271333333,480,147.33333333333334,86.33333333333333,24,456,72,104.33333333333333,32.333333333333336,456.3333333333333,0.9460914802670025,6.733333333333333,33.46666666666667,86.83333333333333,41.550000000000004,1201.0466666666666,4.733333333333333,7892,5.033333333333333,1.2343333333333333
'992204105162,Training,2024,6.298954763333334,385.6666666666667,110,86.33333333333333,19.283333333333335,366.3833333333333,71,100.66666666666667,29.666666666666668,367,0.9500279876464847,6.566666666666666,31.4,85.73333333333333,42.49333333333333,1214.8266666666668,5.036666666666667,7801.333333333333,5.5,1.1663333333333332
'992204105164,Training,2024,6.0251675103333335,373.6666666666667,104,95,18.683333333333334,354.98333333333335,72,103,31,350.3333333333333,0.9255564071992278,7.3,31.05,85.35,42.105000000000004,1312.6599999999999,4.779999999999999,8255,5.1,1.1995
'992204105165,Training,2024,5.494465172,583.3333333333334,178.33333333333334,86.33333333333333,29.166666666666668,554.1666666666666,72,103,31,555,0.9427974543425788,6.966666666666667,30.1,85.43333333333334,45.11333333333334,1193.1866666666667,5.163333333333333,7226.666666666667,5.666666666666667,1.1663333333333332
'992204105167,Training,2024,4.882637150666667,372.6666666666667,107.33333333333333,83.66666666666667,18.633333333333333,354.0333333333333,71,108,37,349.6666666666667,0.9369242219754383,6.266666666666667,30.933333333333334,84.33333333333333,42.47,942.0333333333333,4.609999999999999,6032,6.233333333333333,1.185
'992204105169,Training,2024,7.044696550666666,400.3333333333333,103.66666666666667,90.66666666666667,20.016666666666666,380.31666666666666,70.33333333333333,101.66666666666667,31.333333333333332,381.3333333333333,0.9521255635231083,7.2,30.900000000000002,84.7,44.54,1481.4366666666667,5.193333333333333,9071.333333333334,5.9,1.1823333333333332
'992204105170,Training,2024,6.971730892666667,535.3333333333334,163,89,26.766666666666666,508.56666666666666,74,104.33333333333333,30.333333333333332,506,0.9474253850160845,6.366666666666666,31.266666666666666,86,44.31333333333333,1201.2766666666666,4.933333333333334,7378,5.633333333333334,1.232
'992204105171,Training,2024,5.4022200263333335,424.6666666666667,126.66666666666667,87.66666666666667,21.233333333333334,403.43333333333334,72,104.33333333333333,32.333333333333336,403,0.9464582971190969,6.233333333333333,32.6,85.83333333333333,45.406666666666666,1325.55,5.17,7952.666666666667,5.6,1.1626666666666667
'992204105172,Training,2024,5.744340237666667,356.3333333333333,85,87.66666666666667,17.816666666666666,338.51666666666665,73,105.33333333333333,32.333333333333336,338,0.9448449423375745,6.6,29.633333333333333,85.46666666666667,43.19,1229.0633333333333,5,7771,5.6,1.1913333333333334
'992204105174,Training,2024,5.039642504333333,480,141.66666666666666,88.66666666666667,24,456,72,106.66666666666667,34.666666666666664,440.6666666666667,0.9150274584123412,6.9,29.933333333333334,86.03333333333333,41.88333333333333,1138.92,4.89,7423.333333333333,5.066666666666666,1.2143333333333333
'992204105177,Training,2024,6.0504062339999996,408,126,90.66666666666667,20.4,387.59999999999997,71,100.66666666666667,29.666666666666668,389,0.9521098365251385,6.3,34.1,86.13333333333333,44.67,1186.9066666666668,5.1066666666666665,7211.666666666667,5.433333333333334,1.192
'992204105179,Training,2024,8.077183610666667,310,69.66666666666667,94,15.5,294.5,71,101.66666666666667,30.666666666666668,295.3333333333333,0.9403219105676008,6.7,31.9,85.96666666666667,43.083333333333336,1369.55,4.876666666666667,8678.333333333334,5.733333333333333,1.228
'992204105180,Training,2024,5.143205142333334,409.3333333333333,104,90.33333333333333,20.46666666666667,388.8666666666667,71,104.33333333333333,33.333333333333336,392.6666666666667,0.9577020895542547,7.966666666666667,33.46666666666667,85.5,44.346666666666664,906.9066666666666,5.176666666666667,5563.666666666667,5.3,1.1816666666666666
'992204105181,Training,2024,5.899277065666666,345.6666666666667,93,92.33333333333333,17.283333333333335,328.3833333333333,68.33333333333333,108,39.666666666666664,317.3333333333333,0.915952249721001,7.266666666666667,31.233333333333334,86.4,41.27333333333333,1166.1433333333334,4.826666666666667,7740.666666666667,5.4,1.2033333333333334
'992204105182,Training,2024,5.860560418,434.3333333333333,117.66666666666667,92,21.71666666666667,412.6166666666666,72,100.66666666666667,28.666666666666668,418,0.959165837728097,7.466666666666667,32,85.96666666666667,41.92,1451.7966666666666,5.09,9479.666666666666,5.266666666666667,1.193
'992204105184,Training,2024,6.053954350666666,504.6666666666667,171.33333333333334,90,25.233333333333334,479.43333333333334,74.33333333333333,104.33333333333333,30,474.3333333333333,0.9359418709157261,7.466666666666667,31.099999999999998,85.1,45.46666666666666,1311.1266666666668,4.92,7892.333333333333,5.966666666666667,1.1826666666666668
'992204105186,Training,2024,6.725915329333334,512.6666666666666,155,92,25.633333333333333,487.03333333333336,72,103,31,483,0.9346707432886294,6.8,31.03333333333333,85.53333333333333,42.38666666666666,1067.9866666666667,4.673333333333334,6864,4.8,1.1946666666666668
'992204105187,Training,2024,6.6792141696666665,482.6666666666667,133,89,24.133333333333333,458.5333333333333,73,99.33333333333333,26.333333333333332,468.6666666666667,0.9689139919677051,6.266666666666667,33.4,86.9,44.336666666666666,1407.5766666666666,4.986666666666666,8663,4.5,1.2203333333333333
'992204105190,Training,2024,5.728004934333334,453.6666666666667,137.33333333333334,93.66666666666667,22.683333333333334,430.9833333333333,75.33333333333333,104.33333333333333,29,425,0.9310216193302246,6.3,30.900000000000002,86.06666666666666,41.82,1228.8233333333333,4.83,7998,5.2,1.2176666666666667
'992204105191,Training,2024,4.8403823169999995,402.3333333333333,98,86.33333333333333,20.116666666666667,382.21666666666664,71,109,38,373.6666666666667,0.9296602838209622,6.266666666666667,34.766666666666666,86.13333333333333,42.480000000000004,1233.57,5.286666666666667,7907,5.133333333333334,1.1896666666666667
'992204105192,Training,2024,5.1504319123333335,476.3333333333333,110.66666666666667,89.33333333333333,23.816666666666666,452.51666666666665,72,104.33333333333333,32.333333333333336,453.3333333333333,0.9425699432941558,6.266666666666667,33.46666666666667,86.56666666666666,43.86,1198.5366666666666,4.84,7453.333333333333,5,1.2333333333333334
'992204105194,Training,2024,7.666899302666667,526,174,92,26.3,499.7,70.33333333333333,104.33333333333333,34,493.3333333333333,0.9181224303270022,6.066666666666666,32,85.56666666666666,43.29666666666667,1178.8,4.993333333333333,7408.333333333333,5.833333333333333,1.234
F4 2022 003,Testing,2024,5.555519604,499.6666666666667,129.33333333333334,92,24.983333333333334,474.68333333333334,74,102,28,474.3333333333333,0.9470928626671086,7.6000000000000005,30.7,85.7,44.43,1002.2633333333333,5.283333333333333,6138.333333333333,5.066666666666666,1.249
F4 2022 014,Testing,2024,6.3325220390000005,403,76,86,20.15,382.85,68.33333333333333,103,34.666666666666664,384.3333333333333,0.9537303988431555,6.733333333333333,31.233333333333334,86.93333333333334,43.31,1129.5700000000002,4.716666666666667,7105.666666666667,4.3,1.2913333333333332
F4 2022 015,Testing,2024,6.942060716666666,481.3333333333333,161,87.66666666666667,24.066666666666666,457.26666666666665,74,105.33333333333333,31.333333333333332,454.6666666666667,0.9378889430768644,7.133333333333334,32.16666666666667,85.4,43.986666666666665,1015.67,4.933333333333334,6274,5.066666666666666,1.184
F4 2022 017,Testing,2024,6.091062091333333,467,161.66666666666666,95,23.35,443.65,71,106.66666666666667,35.666666666666664,426,0.8985531360225583,7.166666666666667,31.866666666666667,86.13333333333334,44.67,1205.5966666666668,5.136666666666667,7332.666666666667,5.066666666666666,1.2456666666666667
F4 2022 020,Testing,2024,4.603681744666667,363,116.66666666666667,90.66666666666667,18.15,344.85,73,108,35,330.3333333333333,0.9123227839232858,7.4,32.46666666666667,86.36666666666667,44.39333333333333,879.5166666666667,5.086666666666667,5397.333333333333,5.266666666666667,1.2013333333333334
F4 2022 022,Testing,2024,6.684680599666667,401.3333333333333,126.33333333333333,92,20.066666666666666,381.26666666666665,72,106.66666666666667,34.666666666666664,371.3333333333333,0.9168021751963071,6.466666666666667,31.76666666666667,87,42.800000000000004,1296.61,5.203333333333333,8255,4.666666666666667,1.2496666666666667
